Event_ID,Date,Route,Incident_Type,Severity,Vessel_Type_Affected,Flag_State,Estimated_Delay_Hours,Cargo_Volume_Impacted_KT,Lat,Lon,Reroute_Required,Conflict_Phase
EVT-00966,2026-02-02,Strait of Hormuz,Piracy / Armed Boarding,Moderate,Bulk Carrier,Liberia,16.6,172.0,26.0704,57.1095,False,Ongoing Uncertainty
EVT-00967,2026-02-03,Strait of Hormuz,Insurance No-Go Zone Declaration,Minor,Aframax,Liberia,0.7,18.0,26.2397,57.1656,False,Ongoing Uncertainty
EVT-00968,2026-02-03,Bab el-Mandeb / Red Sea,Naval Mine Detonation,Severe,Suezmax,Singapore,135.3,511.0,11.9312,42.6152,True,Ongoing Uncertainty
EVT-00969,2026-02-03,Bab el-Mandeb / Red Sea,Piracy / Armed Boarding,Severe,Container Ship,Liberia,40.1,267.0,13.1195,43.9343,True,Ongoing Uncertainty
EVT-00970,2026-02-04,Strait of Hormuz,Port Closure (Military),Moderate,VLCC,Japan,8.0,142.0,26.6853,55.9944,False,Ongoing Uncertainty
EVT-00971,2026-02-04,Bab el-Mandeb / Red Sea,Houthi Anti-Ship Missile,Severe,Container Ship,Panama,94.6,58.0,13.3709,43.5623,True,Ongoing Uncertainty
EVT-00972,2026-02-05,Suez Canal,Houthi Anti-Ship Missile,Minor,LPG Carrier,Japan,2.6,5.0,30.5927,32.8898,True,Ongoing Uncertainty
EVT-00973,2026-02-05,Strait of Hormuz,Coalition Naval Escort Delay,Severe,Product Tanker,Marshall Islands,13.7,262.0,25.9739,55.5778,True,Ongoing Uncertainty
EVT-00974,2026-02-05,Persian Gulf – East China Sea,GPS Spoofing / Jamming Incident,Minor,LNG Carrier,Hong Kong,6.2,79.0,25.3814,44.9712,False,Ongoing Uncertainty
EVT-00975,2026-02-06,Cape of Good Hope (reroute),Piracy / Armed Boarding,Minor,LNG Carrier,Panama,0.1,103.0,-34.3157,18.9319,False,Ongoing Uncertainty
EVT-00976,2026-02-08,Strait of Hormuz,IRGC Fast-Boat Harassment,Minor,Bulk Carrier,Malta,1.2,2.0,26.5506,55.8923,False,Ongoing Uncertainty
EVT-00977,2026-02-09,Suez Canal,Coalition Naval Escort Delay,Moderate,Container Ship,Marshall Islands,24.1,81.0,30.354,31.6901,False,Ongoing Uncertainty
EVT-00978,2026-02-10,Bab el-Mandeb / Red Sea,Drone Strike Near Vessel,Critical,Bulk Carrier,Greece,28.8,1913.0,13.3085,43.5041,True,Ongoing Uncertainty
EVT-00979,2026-02-10,Persian Gulf – Sea of Japan,Drone Strike Near Vessel,Severe,VLCC,Malta,111.9,1129.0,8.9946,118.983,True,Ongoing Uncertainty
EVT-00980,2026-02-11,Strait of Hormuz,Maritime Corridor Suspension,Moderate,LNG Carrier,Panama,23.7,190.0,27.1598,56.9078,True,Ongoing Uncertainty
EVT-00981,2026-02-11,Suez Canal,GPS Spoofing / Jamming Incident,Minor,VLCC,Hong Kong,11.2,102.0,30.5976,31.6269,True,Ongoing Uncertainty
EVT-00982,2026-02-12,Suez Canal,Unexploded Ordnance Discovery,Minor,VLCC,Liberia,5.7,69.0,30.4802,31.8595,False,Ongoing Uncertainty
EVT-00983,2026-02-12,Strait of Hormuz,Naval Mine Detonation,Moderate,Container Ship,Singapore,15.0,241.0,25.7207,56.6799,False,Ongoing Uncertainty
EVT-00984,2026-02-13,Persian Gulf – Sea of Japan,Maritime Corridor Suspension,Moderate,Bulk Carrier,Greece,90.0,272.0,32.4425,52.3299,False,Ongoing Uncertainty
EVT-00985,2026-02-13,Suez Canal,Piracy / Armed Boarding,Moderate,Suezmax,Greece,10.0,181.0,29.621,32.7633,False,Ongoing Uncertainty
EVT-00986,2026-02-13,Bab el-Mandeb / Red Sea,IRGC Fast-Boat Harassment,Moderate,VLCC,Hong Kong,0.0,14.0,13.182,42.5854,False,Ongoing Uncertainty
EVT-00987,2026-02-14,Bab el-Mandeb / Red Sea,Unexploded Ordnance Discovery,Minor,Product Tanker,Malta,1.2,229.0,12.5759,43.9984,True,Ongoing Uncertainty
EVT-00988,2026-02-14,Persian Gulf – Bay of Bengal,Naval Mine Detonation,Minor,Container Ship,Hong Kong,1.4,82.0,30.0207,55.5185,False,Ongoing Uncertainty
EVT-00989,2026-02-16,Bab el-Mandeb / Red Sea,Unexploded Ordnance Discovery,Severe,LPG Carrier,China,20.7,122.0,12.7364,44.1235,True,Ongoing Uncertainty
EVT-00990,2026-02-17,Persian Gulf – East China Sea,Port Closure (Military),Moderate,Aframax,Liberia,7.7,61.0,32.9785,80.5839,True,Ongoing Uncertainty
EVT-00991,2026-02-17,Suez Canal,Port Closure (Military),Moderate,Product Tanker,Singapore,82.7,430.0,29.835,32.4264,False,Ongoing Uncertainty
EVT-00992,2026-02-19,Bab el-Mandeb / Red Sea,Missile Attack on Tanker,Severe,Aframax,Singapore,47.6,583.0,12.533,44.0939,True,Ongoing Uncertainty
EVT-00993,2026-02-19,Cape of Good Hope (reroute),GPS Spoofing / Jamming Incident,Moderate,LNG Carrier,Marshall Islands,25.3,373.0,-35.4187,19.1788,True,Ongoing Uncertainty
EVT-00994,2026-02-19,Bab el-Mandeb / Red Sea,Naval Mine Detonation,Minor,Bulk Carrier,Panama,3.7,2.0,12.0179,43.2307,False,Ongoing Uncertainty
EVT-00995,2026-02-20,Persian Gulf – Bay of Bengal,Piracy / Armed Boarding,Minor,Suezmax,Singapore,19.9,33.0,27.5451,46.3345,False,Ongoing Uncertainty
EVT-00996,2026-02-21,Suez Canal,Oil Spill from Damaged Tanker,Minor,Suezmax,Greece,8.9,44.0,29.9205,33.1545,False,Ongoing Uncertainty
EVT-00997,2026-02-21,Arabian Sea – South China Sea,Naval Mine Detonation,Minor,VLCC,Panama,0.3,34.0,14.7571,112.5757,False,Ongoing Uncertainty
EVT-00998,2026-02-21,Persian Gulf – East China Sea,Drone Strike Near Vessel,Moderate,LPG Carrier,China,31.6,188.0,15.4436,107.9776,True,Ongoing Uncertainty
EVT-00999,2026-02-21,Strait of Hormuz,Missile Attack on Tanker,Minor,LNG Carrier,Marshall Islands,7.1,1.0,25.8257,56.9211,False,Ongoing Uncertainty
EVT-01000,2026-02-23,Bab el-Mandeb / Red Sea,Piracy / Armed Boarding,Moderate,Product Tanker,Malta,7.1,26.0,13.5013,43.3589,False,Ongoing Uncertainty
EVT-01001,2026-02-23,Bab el-Mandeb / Red Sea,Missile Attack on Tanker,Severe,Bulk Carrier,Bahamas,106.0,249.0,12.193,43.9572,True,Ongoing Uncertainty
EVT-01002,2026-02-23,Strait of Hormuz,Missile Attack on Tanker,Moderate,VLCC,Japan,7.8,31.0,26.6138,57.1856,False,Ongoing Uncertainty
EVT-01003,2026-02-23,Strait of Hormuz,Insurance No-Go Zone Declaration,Moderate,LNG Carrier,Liberia,12.5,482.0,26.4056,56.1209,True,Ongoing Uncertainty
EVT-01004,2026-02-24,Aden Gulf – Indian Ocean,Port Closure (Military),Moderate,Bulk Carrier,Hong Kong,2.8,61.0,29.9887,59.7086,False,Ongoing Uncertainty
EVT-01005,2026-02-26,Persian Gulf – East China Sea,Coalition Naval Escort Delay,Minor,VLCC,Japan,8.3,19.0,29.4124,89.4084,False,Ongoing Uncertainty
EVT-01006,2026-02-27,Persian Gulf – Bay of Bengal,Naval Mine Detonation,Moderate,Aframax,Malta,43.9,246.0,14.8792,93.0508,False,Ongoing Uncertainty
EVT-01007,2026-02-27,Suez Canal,Oil Spill from Damaged Tanker,Severe,Aframax,Bahamas,34.4,658.0,31.3159,33.012,True,Ongoing Uncertainty
EVT-01008,2026-02-27,Persian Gulf – East China Sea,Houthi Anti-Ship Missile,Minor,Bulk Carrier,Liberia,3.5,10.0,34.2736,53.5811,True,Ongoing Uncertainty
EVT-01009,2026-03-01,Suez Canal,Cyber-Attack on Port Systems,Minor,VLCC,Greece,5.1,4.0,31.4137,32.7627,False,Ongoing Uncertainty
EVT-01010,2026-03-02,Strait of Malacca,Maritime Corridor Suspension,Minor,Product Tanker,Japan,0.3,136.0,1.9025,101.913,False,Ongoing Uncertainty
EVT-01011,2026-03-03,Bab el-Mandeb / Red Sea,Unexploded Ordnance Discovery,Critical,VLCC,Hong Kong,62.0,1354.0,12.2968,42.7913,True,Ongoing Uncertainty
EVT-01012,2026-03-03,Bab el-Mandeb / Red Sea,Coalition Naval Escort Delay,Severe,Container Ship,Singapore,0.2,313.0,12.2706,42.7269,True,Ongoing Uncertainty
EVT-01013,2026-03-03,Bab el-Mandeb / Red Sea,Cyber-Attack on Port Systems,Severe,VLCC,Marshall Islands,115.6,661.0,12.8017,44.1366,True,Ongoing Uncertainty
EVT-01014,2026-03-05,Strait of Hormuz,Military Blockade Enforcement,Moderate,VLCC,China,5.4,246.0,26.0375,56.7997,False,Ongoing Uncertainty
EVT-01015,2026-03-05,Suez Canal,IRGC Fast-Boat Harassment,Moderate,Bulk Carrier,Hong Kong,36.2,108.0,31.2497,31.512,False,Ongoing Uncertainty
EVT-01016,2026-03-05,Strait of Hormuz,Port Closure (Military),Moderate,Suezmax,Greece,1.7,146.0,27.0424,56.5845,False,Ongoing Uncertainty
EVT-01017,2026-03-05,Strait of Malacca,Military Blockade Enforcement,Moderate,Aframax,Panama,25.2,474.0,2.9166,102.2821,False,Ongoing Uncertainty
EVT-01018,2026-03-05,Strait of Hormuz,Drone Strike Near Vessel,Minor,VLCC,Hong Kong,15.9,151.0,26.9161,56.2914,False,Ongoing Uncertainty
EVT-01019,2026-03-07,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Moderate,Container Ship,Hong Kong,4.8,81.0,13.5244,42.6244,True,Ongoing Uncertainty
EVT-01020,2026-03-07,Strait of Hormuz,Naval Mine Detonation,Critical,Bulk Carrier,Hong Kong,639.5,552.0,27.2281,55.8399,True,Ongoing Uncertainty
EVT-01021,2026-03-09,Strait of Hormuz,Coalition Naval Escort Delay,Severe,LPG Carrier,Liberia,29.3,700.0,25.8333,56.8452,True,Ongoing Uncertainty
EVT-01022,2026-03-09,Bab el-Mandeb / Red Sea,Port Closure (Military),Minor,VLCC,China,9.9,27.0,12.6054,44.1763,False,Ongoing Uncertainty
EVT-01023,2026-03-11,Suez Canal,IRGC Fast-Boat Harassment,Minor,Suezmax,Liberia,14.9,32.0,29.5715,32.265,False,Ongoing Uncertainty
EVT-01024,2026-03-11,Strait of Malacca,Military Blockade Enforcement,Severe,Container Ship,Liberia,206.8,570.0,1.5645,102.1148,True,Ongoing Uncertainty
EVT-01025,2026-03-11,Bab el-Mandeb / Red Sea,Unexploded Ordnance Discovery,Critical,Product Tanker,China,17.4,765.0,13.0668,43.1144,True,Ongoing Uncertainty
EVT-01026,2026-03-11,Strait of Hormuz,Oil Spill from Damaged Tanker,Moderate,VLCC,Bahamas,6.1,91.0,27.1179,56.6845,True,Ongoing Uncertainty
EVT-01027,2026-03-12,Persian Gulf – Sea of Japan,Missile Attack on Tanker,Minor,Bulk Carrier,Bahamas,7.5,3.0,5.9184,65.1259,False,Ongoing Uncertainty
EVT-01028,2026-03-12,Bab el-Mandeb / Red Sea,Port Closure (Military),Minor,LNG Carrier,Liberia,0.6,180.0,13.482,42.4784,False,Ongoing Uncertainty
EVT-01029,2026-03-13,Cape of Good Hope (reroute),Oil Spill from Damaged Tanker,Critical,LNG Carrier,Greece,15.0,1584.0,-34.0231,17.5931,True,Ongoing Uncertainty
EVT-01030,2026-03-13,Bab el-Mandeb / Red Sea,Piracy / Armed Boarding,Moderate,Container Ship,Liberia,28.8,137.0,11.9173,42.3132,False,Ongoing Uncertainty
EVT-01031,2026-03-13,Bab el-Mandeb / Red Sea,Military Blockade Enforcement,Severe,Bulk Carrier,Singapore,12.0,345.0,12.6805,43.6407,True,Ongoing Uncertainty
EVT-01032,2026-03-14,Persian Gulf – Bay of Bengal,Missile Attack on Tanker,Severe,Container Ship,Japan,34.4,927.0,18.0578,101.7905,True,Ongoing Uncertainty
EVT-01033,2026-03-15,Bab el-Mandeb / Red Sea,Maritime Corridor Suspension,Critical,Product Tanker,China,190.7,1254.0,13.6003,44.0584,True,Ongoing Uncertainty
EVT-01034,2026-03-16,Bab el-Mandeb / Red Sea,Coalition Naval Escort Delay,Moderate,Product Tanker,Hong Kong,101.9,19.0,13.4731,42.8242,False,Ongoing Uncertainty
EVT-01035,2026-03-16,Persian Gulf – East China Sea,Oil Spill from Damaged Tanker,Moderate,VLCC,Greece,38.0,13.0,28.7871,118.45,True,Ongoing Uncertainty
EVT-01036,2026-03-16,Bab el-Mandeb / Red Sea,Coalition Naval Escort Delay,Minor,Suezmax,Japan,1.8,30.0,12.2285,42.8045,False,Ongoing Uncertainty
EVT-01037,2026-03-18,Strait of Hormuz,Maritime Corridor Suspension,Minor,Bulk Carrier,Panama,29.7,1.0,26.374,56.6338,False,Ongoing Uncertainty
EVT-01038,2026-03-20,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Moderate,Aframax,Greece,16.9,146.0,12.4621,42.4002,False,Ongoing Uncertainty
EVT-01039,2026-03-20,Cape of Good Hope (reroute),Missile Attack on Tanker,Severe,LPG Carrier,Japan,60.6,233.0,-34.1178,17.5282,True,Ongoing Uncertainty
EVT-01040,2026-03-20,Bab el-Mandeb / Red Sea,Missile Attack on Tanker,Severe,Product Tanker,Hong Kong,7.8,163.0,12.8533,42.5286,True,Ongoing Uncertainty
EVT-01041,2026-03-21,Bab el-Mandeb / Red Sea,Missile Attack on Tanker,Moderate,LNG Carrier,Japan,20.8,226.0,12.8671,42.9621,False,Ongoing Uncertainty
EVT-01042,2026-03-22,Strait of Hormuz,Houthi Anti-Ship Missile,Moderate,Container Ship,Hong Kong,1.1,272.0,26.0339,55.3659,False,Ongoing Uncertainty
EVT-01043,2026-03-22,Strait of Hormuz,Naval Mine Detonation,Severe,Aframax,Bahamas,30.4,466.0,26.1542,55.5651,True,Ongoing Uncertainty
EVT-01044,2026-03-22,Aden Gulf – Indian Ocean,Cyber-Attack on Port Systems,Critical,Aframax,Panama,91.7,42.0,14.4288,47.499,True,Ongoing Uncertainty
EVT-01045,2026-03-22,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Minor,Container Ship,Malta,3.1,39.0,13.3493,43.8125,True,Ongoing Uncertainty
EVT-01046,2026-03-22,Strait of Hormuz,Naval Mine Detonation,Severe,VLCC,Hong Kong,455.3,80.0,26.0973,56.9969,True,Ongoing Uncertainty
EVT-01047,2026-03-23,Cape of Good Hope (reroute),Oil Spill from Damaged Tanker,Moderate,Product Tanker,Marshall Islands,0.1,61.0,-33.6465,17.8651,True,Ongoing Uncertainty
EVT-01048,2026-03-24,Strait of Hormuz,Unexploded Ordnance Discovery,Critical,Suezmax,Marshall Islands,118.2,547.0,27.3486,57.0351,True,Ongoing Uncertainty
EVT-01049,2026-03-24,Bab el-Mandeb / Red Sea,Insurance No-Go Zone Declaration,Minor,LNG Carrier,Malta,6.2,14.0,13.4825,42.4994,False,Ongoing Uncertainty
EVT-01050,2026-03-24,Persian Gulf – East China Sea,Coalition Naval Escort Delay,Critical,Container Ship,Bahamas,51.6,629.0,8.0674,74.8848,True,Ongoing Uncertainty
EVT-01051,2026-03-25,Persian Gulf – East China Sea,Houthi Anti-Ship Missile,Moderate,Product Tanker,Singapore,50.8,199.0,23.8613,89.1475,False,Ongoing Uncertainty
EVT-01052,2026-03-25,Persian Gulf – East China Sea,Missile Attack on Tanker,Severe,Aframax,Marshall Islands,236.8,775.0,29.6955,115.9076,True,Ongoing Uncertainty
